instance,benchmark_set,J,T,C,density,solver,config,comb_cuts,frac_cuts,triplet_bounds,status,obj,obj_ktns,time_s,gap_pct,nodes,lp_iters,cb_invocations,cuts_sec,cuts_benders,cuts_comb,cuts_frac,root_lp_bound,dual_bound,notes
L1-3,Laporte3,8,15,5,0.2,BBC,BBC-LP+T,False,False,True,MIP_optimal,15.0,15,0.053,0.0,17,63,25,27,10,0,0,15.0,15.0,
L1-8,Laporte3,8,15,5,0.25,BBC,BBC-LP+T,False,False,True,MIP_optimal,16.0,16,247.702,0.0,48826,102306,20380,784,19988,0,0,15.0,16.0,
L3-2,Laporte3,8,15,10,0.3667,BBC,BBC-LP+T,False,False,True,MIP_optimal,16.0,16,517.738,0.0,77329,163873,27471,772,27085,0,0,15.0,16.0,
L4-3,Laporte3,8,15,10,0.475,BBC,BBC-LP+T,False,False,True,MIP_optimal,18.0,18,425.2,0.0,66189,174245,23840,813,23433,0,0,15.0,18.0,
L33-1,Laporte3,8,20,10,0.1688,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.013,0.0,0,0,1,0,0,0,0,,20.0,
L32-5,Laporte3,8,20,5,0.1938,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.999999999999993,21,398.094,0.0,57625,115954,26078,774,25691,0,0,20.0,20.999999999999993,
L34-3,Laporte3,8,20,15,0.2125,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.014,0.0,0,0,1,0,0,0,0,,20.0,
L5-2,Laporte3,8,20,10,0.275,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.999999999999996,21,919.496,0.0,79205,148896,38886,867,38449,0,0,20.0,20.999999999999996,
L7-10,Laporte3,8,20,15,0.3312,BBC,BBC-LP+T,False,False,True,MIP_optimal,20.0,20,0.035,0.0,9,63,16,16,7,0,0,20.0,20.0,
L6-3,Laporte3,8,20,10,0.3563,BBC,BBC-LP+T,False,False,True,MIP_optimal,24.0,24,668.765,0.0,71599,175744,31098,772,30714,0,0,20.0,24.0,
L6-5,Laporte3,8,20,10,0.3875,BBC,BBC-LP+T,False,False,True,MIP_optimal,24.0,24,136.93,0.0,35014,82549,13284,794,12885,0,0,20.0,24.0,
L6-9,Laporte3,8,20,10,0.4313,BBC,BBC-LP+T,False,False,True,MIP_optimal,30.999999999999996,31,5.323,0.0,6088,12427,1819,407,1615,0,0,27.0,30.999999999999996,
L10-1,Laporte3,8,20,15,0.525,BBC,BBC-LP+T,False,False,True,MIP_optimal,23.999999999999996,24,664.883,0.0,76832,202958,29802,792,29403,0,0,20.0,23.999999999999996,
L11-7,Laporte3,8,20,15,0.6062,BBC,BBC-LP+T,False,False,True,MIP_optimal,28.0,28,93.787,0.0,26984,55342,10186,702,9835,0,0,22.0,28.0,
L30-2,Laporte3,8,25,15,0.125,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.015,0.0,0,0,1,0,0,0,0,,25.0,
L30-1,Laporte3,8,25,15,0.155,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
L30-6,Laporte3,8,25,15,0.16,BBC,BBC-LP+T,False,False,True,MIP_optimal,25.0,25,0.016,0.0,0,0,1,0,0,0,0,,25.0,
